Genus,Division,DivisionCommonName,Subclass,Superorder,Order,Family,FamilyCommonName,Subfamily,Tribe,Field11,Field12
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smilax,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Liliales,SMILACACEAE,Greeenbrier Family,Caricoideae (Sedge Subfamily),Cariceae (Sedge Tribe),,
Smyrnium,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Apiales,APIACEAE,Carrot/Parsley Family,APIOIDEAE (Celery Subfamily),SMYRNIEAE (Alexanders Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cardueae (Thistle Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cardueae (Thistle Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cardueae (Thistle Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cardueae (Thistle Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solanum,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Solanales,SOLANACEAE,Nightshade/Potato Family,Cichorioideae (Chicory Subfamily),Cichorieae (Chicory Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Solidago,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ASTEREAE (Aster Tribe),,
Soliva,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ANTHEMIDEAE (Chamomile Tribe),,
Soliva,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,ASTEROIDEAE (Aster Subfamily),ANTHEMIDEAE (Chamomile Tribe),,
Sonchus,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,CICHORIOIDEAE (Chicory Subfamily),CICHORIEAE (Chicory Tribe),,
Sonchus,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,CICHORIOIDEAE (Chicory Subfamily),CICHORIEAE (Chicory Tribe),,
Sonchus,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Asterales,ASTERACEAE,Aster/Composite Family,CICHORIOIDEAE (Chicory Subfamily),CICHORIEAE (Chicory Tribe),,
Sophronanthe,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Lamiales,PLANTAGINACEAE,Plantain Family,Apioideae (Celery Subfamily),Scandiceae (Shepherd’s-Needle Tribe),,
Sophronanthe,Angiosperms,Flowering Plants,Magnoliidae,Asteranae,Lamiales,PLANTAGINACEAE,Plantain Family,Apioideae (Celery Subfamily),Scandiceae (Shepherd’s-Needle Tribe),,
Sorghastrum,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Poales,POACEAE,Grass Family,Thalictroideae (Meadow-Rue Subfamily),Thalictreae (Meadow-Rue Tribe),,
Sorghastrum,Angiosperms,Flowering Plants,Magnoliidae,Lilianae,Poales,POACEAE,Grass Family,Thalictroideae (Meadow-Rue Subfamily),Thalictreae (Meadow-Rue Tribe),,
